Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
Dharam Sankat,1991.0,155.0,"Action, Drama",3.5,21.0,N.D. Kothari,Vinod Khanna,Amrita Singh,Sahila Chaddha
Dharam Sankat Mein,2015.0,129.0,Comedy,6.3,2118.0,Fuwad Khan,Naseeruddin Shah,Paresh Rawal,Annu Kapoor
Dharam Shatru,1988.0,,"Action, Crime, Thriller",4.3,7.0,Harmesh Malhotra,Shatrughan Sinha,Reena Roy,Mahesh Anand
Dharam Veer,1977.0,165.0,"Action, Adventure, Comedy",6.7,715.0,Manmohan Desai,Dharmendra,Zeenat Aman,Jeetendra
Dharamyudh,1988.0,,"Drama, Mystery, Thriller",5.8,24.0,Sudarshan Nag,Sunil Dutt,Shatrughan Sinha,Kimi Katkar
Dharavi,1992.0,120.0,"Crime, Drama",7.0,289.0,Sudhir Mishra,Somesh Agarwal,Shabana Azmi,Pramod Bala
Dharini,2002.0,,Drama,6.3,12.0,Susant Misra,Ragesh Asthana,Ashok Chaudhary,Robin Das
Dharkan,1972.0,,"Action, Family, Thriller",6.7,26.0,Devendra Goel,Sanjay Khan,Mumtaz,Rajendranath Malhotra
Dharm Adhikari,1986.0,159.0,"Action, Comedy, Drama",5.8,94.0,K. Raghavendra Rao,M. Madhusudhana Rao,Dilip Kumar,Jeetendra
Dharm Aur Qanoon,1984.0,,"Adventure, Crime, Thriller",6.7,37.0,Joshiy,Rajesh Khanna,Dharmendra,Vinod Mehra
Dharma,1973.0,,"Action, Comedy, Crime",7.0,26.0,Chand,Pran,Navin Nischol,Rekha
Dharma Karma,1997.0,128.0,"Action, Drama",5.8,34.0,Ravi Varma,Gajendra Chauhan,Dan Dhanoa,Dharmendra
Dharmatma,1935.0,152.0,,6.8,6.0,Shantaram Rajaram Vankudre,Bal Gandharva,Ratnaprabha,K. Narayan Kale
Dharmatma,1975.0,163.0,"Action, Romance, Thriller",6.7,295.0,Feroz Khan,Prem Nath,Feroz Khan,Hema Malini
Dharmputra,1961.0,150.0,Drama,7.3,87.0,Yash Chopra,Mala Sinha,Shashi Kapoor,Rehman
Dharti,1970.0,,"Action, Adventure, Drama",6.7,41.0,C.V. Sridhar,Rajendra Kumar,Waheeda Rehman,Balraj Sahni
Dharti,2011.0,126.0,"Crime, Drama, Thriller",7.0,357.0,Navaniat Singh,Jimmy Sheirgill,Surveen Chawla,Japji Khaira
Dharti Kahe Pukar Ke,1969.0,,"Drama, Romance",7.4,59.0,Dulal Guha,Nanda,Jeetendra,Sanjeev Kumar
Dharti Ke Lal,1950.0,125.0,"Drama, History",6.4,16.0,Khwaja Ahmad Abbas,Rashid Ahmed,Hameed Butt,Usha Dutta
Dhartiputra,1993.0,,"Action, Drama",6.1,68.0,Iqbal Durrani,Mammootty,Jaya Prada,Rishi Kapoor
Dhat Tere... Ki,1983.0,,Comedy,6.2,12.0,Meraj,Ravi Baswani,Abhi Bhattacharya,Akhil Mishra
Dheet Patangey,2020.0,,"Drama, Romance, Sport",7.3,64.0,Ravi Adhikari,Muntazir Ahmad,Ali Murad,Priya Banerjee
Dhh,2017.0,128.0,"Drama, Family",7.8,235.0,Manish Saini,Naseeruddin Shah,Kahaan,Karan Patel
Dhill,2001.0,158.0,"Action, Drama",7.0,810.0,Dharani,Vikram,Laila,Ashish Vidyarthi
Dhira,2020.0,117.0,Animation,6.5,388.0,Arun Kumar Rapolu,Vivek Oberoi,Vijay Sethupathi,Sai Srinivas Bellamkonda
Dhobi Ghat,2010.0,100.0,Drama,7.0,12695.0,Kiran Rao,Prateik,Monica Dogra,Kriti Malhotra
Dhokha,2007.0,117.0,"Action, Drama, Romance",6.2,455.0,Pooja Bhatt,Muzamil Ibrahim,Tulip Joshi,Aushima Sawhney
Dhol,2007.0,145.0,"Comedy, Crime, Mystery",6.3,5501.0,Priyadarshan,Aman Ullah,Sharman Joshi,Tusshar Kapoor
Dholak,1951.0,155.0,"Comedy, Romance",6.3,6.0,Roop K. Shorey,Ajit,Meena Shorey,Shyamlal
Dhongee,1979.0,122.0,"Action, Comedy, Drama",4.5,22.0,Ashok Roy,Randhir Kapoor,Neetu Singh,Asrani
Dhool Ka Phool,1959.0,153.0,Drama,6.7,158.0,Yash Chopra,Mala Sinha,Rajendra Kumar,Nanda
Dhoom,2004.0,129.0,"Action, Crime, Drama",6.7,18768.0,Sanjay Gadhvi,Abhishek Bachchan,John Abraham,Uday Chopra
Dhoom 2,2006.0,152.0,"Action, Crime, Thriller",6.5,24610.0,Sanjay Gadhvi,Hrithik Roshan,Abhishek Bachchan,Aishwarya Rai Bachchan
Dhoom 3,2013.0,172.0,"Action, Crime, Thriller",5.4,43831.0,Vijay Krishna Acharya,Aamir Khan,Katrina Kaif,Abhishek Bachchan
Dhoom Dadakka,2008.0,128.0,"Comedy, Crime, Drama",3.4,87.0,Shashi Ranjan,Jackie Shroff,Anupam Kher,Satish Shah
Dhoomketu,1985.0,113.0,Drama,6.4,8.0,K. Gopal Krishnan,Manohar Mahajan,,
Dhoon,1953.0,,"Drama, Romance",7.0,29.0,M. Kumar,Eddie Billimoria,Raj Kapoor,M. Kumar
Dhoondte Reh Jaaoge!,1998.0,,"Comedy, Drama, Family",4.8,40.0,Kumar Bhatia,Amar Upadhyay,Antara Mali,Tinnu Anand
Dhoondte Reh Jaoge,2009.0,131.0,"Comedy, Drama",5.6,751.0,Umesh Shukla,Paresh Rawal,Kunal Khemu,Sonu Sood
Dhoop,2003.0,126.0,Drama,7.2,242.0,Ashwini Chaudhary,Om Puri,Revathi,Gul Panag
Dhoop Chhaon,1935.0,129.0,,5.7,7.0,Nitin Bose,Biswanath Bhaduri,Vikram Kapoor,Nawab
Dhoop Chhaon,1977.0,,Drama,5.5,30.0,Prahlad Sharma,Sanjeev Kumar,Hema Malini,Yogeeta Bali
Dhoti Lota Aur Chowpatty,1975.0,139.0,Comedy,4.5,19.0,Mohan Choti,Bindu,Laxmi Chhaya,Mohan Choti
Dhrupad,1983.0,72.0,Documentary,7.8,57.0,Mani Kaul,Fariduddin Dagar,Zia Mohiyuddin Dagar,
Dhruvanakshatram,1989.0,147.0,"Action, Drama",8.1,90.0,Y. Nageswara Rao,Mohan Babu,Brahmanandam,Venkatesh Daggubati
Dhuan,1981.0,152.0,Drama,7.2,78.0,Dulal Guha,Rakhee Gulzar,Mithun Chakraborty,Ranjeeta Kaur
Dhumm,2002.0,139.0,"Action, Drama, Family",6.9,58.0,M.S. Ramesh,Sudeep,Rakshitha,Srinath
Dhund,1973.0,130.0,"Drama, Mystery, Thriller",7.2,529.0,B.R. Chopra,Navin Nischol,Zeenat Aman,Sanjay Khan
Dhund: The Fog,2003.0,153.0,"Adventure, Horror, Mystery",2.4,247.0,Shyam Ramsay,Amar Upadhyay,Aditi Govitrikar,Apoorva Agnihotri
Dhuusar,2019.0,106.0,"Biography, Crime, Drama",8.9,47.0,Snehashish Mondal,Soumi Saha,Arpita Banerjee,Ritwik Bhowmik
Dial 100,1982.0,145.0,"Action, Crime, Drama",6.1,17.0,S. Ramanathan,Ashok Kumar,Vinod Mehra,Bindiya Goswami
Diamond Queen,1940.0,155.0,"Action, Adventure",6.1,31.0,Homi Wadia,Fearless Nadia,Radharani,Nazira
Diary of a Butterfly,2012.0,97.0,Drama,3.6,88.0,Vinod Mukhi,Udita Goswami,Sofia Hayat,Ronny Jhutti
Didi,1959.0,,Drama,8.0,32.0,K. Narayan Kale,Sunil Dutt,Shubha Khote,Feroz Khan
Didi,1989.0,59.0,"Drama, Family",7.6,7.0,Tapan Sinha,Gyanesh Mukherjee,Deepti Naval,Ritesh Talwar
Diksha,1991.0,120.0,Drama,7.0,170.0,Arun Kaul,Sulabha Arya,Vijay Kashyap,Anubhav Mishra
Dil,1990.0,172.0,"Comedy, Drama, Romance",6.7,5017.0,Indra Kumar,Aamir Khan,Madhuri Dixit,Saeed Jaffrey
Dil Aashna Hai (...The Heart Knows),1992.0,164.0,"Drama, Romance",5.0,1536.0,Hema Malini,Jeetendra,Mithun Chakraborty,Dimple Kapadia
Dil Apna Aur Preet Parai,1960.0,,"Musical, Romance",6.6,125.0,Kishore Sahu,Raaj Kumar,Meena Kumari,Nadira
Dil Aur Deewaar,1978.0,156.0,"Action, Crime, Drama",5.5,30.0,K. Bapaiah,Jeetendra,Moushumi Chatterjee,Rakesh Roshan
Dil Aur Mohabbat,1968.0,137.0,Action,6.1,20.0,Anand Dutta,Ashok Kumar,Joy Mukherjee,Sharmila Tagore
Dil Bechara,2020.0,101.0,"Comedy, Drama, Romance",6.6,117377.0,Mukesh Chhabra,Sushant Singh Rajput,Sanjana Sanghi,Sahil Vaid
Dil Bechara Pyaar Ka Maara,2004.0,,"Comedy, Romance",5.4,53.0,Onkar Nath Mishra,Vikaas Kalantari,Aslam Khan,Divya Palat
Dil Bhi Khaali Jeb Bhi Khaali,2014.0,,Action,5.5,11.0,Jagdish Sidana,Ayesha Jhulka,Kader Khan,Anil Kochar
Dil Bhi Tera Hum Bhi Tere,1960.0,,"Drama, Romance",6.8,32.0,Arjun Hingorani,Balraj Sahni,Kumkum,Sushil
Dil Bole Hadippa!,2009.0,148.0,"Comedy, Drama, Romance",4.6,3902.0,Anurag Singh,Shahid Kapoor,Rani Mukerji,Anupam Kher
Dil Chahta Hai,2001.0,183.0,"Comedy, Drama, Romance",8.1,68138.0,Farhan Akhtar,Aamir Khan,Saif Ali Khan,Akshaye Khanna
Dil Daulat Duniya,1972.0,,"Comedy, Drama",6.8,56.0,Prem Narayan Arora,Rajesh Khanna,Sadhana,Ashok Kumar
Dil Deke Dekho,1959.0,187.0,"Musical, Romance",7.0,146.0,Nasir Hussain,Shammi Kapoor,Asha Parekh,Sulochana Latkar
Dil Dhadakne Do,2015.0,170.0,"Comedy, Drama, Romance",6.9,15722.0,Zoya Akhtar,Anil Kapoor,Shefali Shah,Priyanka Chopra Jonas
Dil Diwana,1974.0,134.0,"Comedy, Romance",6.2,33.0,Narendra Bedi,Randhir Kapoor,Jaya Bachchan,Satyendra Kapoor
Dil Diya Dard Liya,1966.0,169.0,"Drama, Musical, Romance",6.4,119.0,Abdul Rashid Kardar,Dilip Kumar,Dilip Kumar,Waheeda Rehman
Dil Diya Hai,2006.0,121.0,"Drama, Romance, Thriller",3.5,473.0,Aditya Datt,Emraan Hashmi,Ashmit Patel,Geeta Basra
Dil Dosti Etc,2007.0,112.0,"Comedy, Crime, Drama",7.0,2793.0,Manish Tiwary,Imaaduddin Shah,Shreyas Talpade,Smriti Mishra
Dil Ek Mandir,1963.0,148.0,"Drama, Musical, Romance",6.7,129.0,C.V. Sridhar,Meena Kumari,Rajendra Kumar,Raaj Kumar
Dil Hai Betaab,1993.0,157.0,"Action, Drama, Romance",3.1,114.0,K.C. Bokadia,Vivek Mushran,Ajay Devgn,Pratibha Sinha
Dil Hai Ki Manta Nahin,1991.0,154.0,"Adventure, Comedy, Drama",7.3,4087.0,Mahesh Bhatt,Aamir Khan,Pooja Bhatt,Anupam Kher
Dil Hai Tumhaara,2002.0,185.0,"Drama, Romance",5.3,1720.0,Kundan Shah,Arjun Rampal,Preity Zinta,Mahima Chaudhry
Dil Hi Dil Mein,1982.0,,"Drama, Romance",3.6,5.0,Desh Gautam,Manju Bhatia,Dhumal,Iftekhar
Dil Hi To Hai,1963.0,128.0,"Comedy, Drama, Romance",7.1,122.0,C.L. Rawal,P.L. Santoshi,Raj Kapoor,Nutan
Dil Hi To Hai,1992.0,164.0,"Drama, Romance",5.1,102.0,Asrani,Divya Bharti,Gulshan Grover,Amjad Khan
Dil Jo Bhi Kahey...,2005.0,144.0,"Drama, Romance",4.6,332.0,Romesh Sharma,Amitabh Bachchan,Revathi,Karan Sharma
Dil Jo Na Keh Saka,2017.0,130.0,Romance,5.3,103.0,Naresh Lalwani,Himansh Kohli,Priya Banerjee,Bhuvnesh Mann
Dil Juunglee,2018.0,124.0,"Comedy, Romance",3.7,417.0,Aleya Sen,Taapsee Pannu,Saqib Saleem,Nidhi Singh
Dil Ka Doctor,1995.0,,Comedy,3.5,21.0,Avtar Bhogal,Anupam Kher,Mahmud Babai,Nimai Bali
Dil Ka Kya Kasoor,1992.0,157.0,"Musical, Romance",5.7,191.0,Lawrence D'Souza,Prithvi,Divya Bharti,Sanam
Dil Ka Raaja,1972.0,,"Comedy, Drama",5.6,13.0,P. Madhavan,Ajit,Indrani Mukherjee,Master Anil
Dil Ka Rishta,2003.0,150.0,"Drama, Musical, Romance",4.8,1615.0,Naresh Malhotra,Arjun Rampal,Aishwarya Rai Bachchan,Priyanshu Chatterjee
Dil Ka Sathi Dil,1982.0,,Romance,6.7,18.0,N. Sankaran Nair,Kamal Haasan,Zarina Wahab,
Dil Ka Sauda,2014.0,136.0,"Action, Crime, Drama",5.3,6.0,Lalji B. Yadav,Dilip Tadeshwar,Rakhi Sawant,Donny Kapoor
Dil Kaa Heera,1979.0,,Drama,6.6,29.0,Dulal Guha,Dharmendra,Hema Malini,Abhi Bhattacharya
Dil Kabaddi,2008.0,120.0,"Comedy, Drama",5.7,653.0,Anil Senior,Irrfan Khan,Rahul Bose,Rahul Khanna
Dil Ke Jharoke Main,1997.0,,"Musical, Romance",3.8,28.0,Ashim Bhattacharya,Aparajita,Vikas Bhalla,Chandrashekhar
Dil Ke Pechey Pechey',2005.0,110.0,"Drama, Thriller",4.9,12.0,Gopal Malhotra,Ashutosh Rana,Divya Dutta,Abbas
Dil Ki Baazi,1993.0,162.0,"Action, Drama",5.3,494.0,Anil Ganguly,Rakhee Gulzar,Avinash Wadhawan,Akshay Kumar
Dil Ki Rahen,1973.0,,"Drama, Family",7.3,6.0,B.R. Ishara,Rakesh Pandey,Rehana Sultan,Sulochana Latkar
Dil Kitna Nadan Hai,1997.0,,"Drama, Musical, Romance",5.8,24.0,Ravi Rai,Raja Bherwani,Raageshwari,Kiran Kumar
Dil Kya Kare,1999.0,158.0,"Drama, Musical, Romance",5.1,1102.0,Prakash Jha,Ajay Devgn,Mahima Chaudhry,Kajol
Dil Lagake Dekho,1989.0,,"Drama, Romance",4.4,10.0,Krishna Ghattamaneni,Sridevi,,
Dil Maange More!!!,2004.0,123.0,"Musical, Romance",5.2,1808.0,Ananth Narayan Mahadevan,Shahid Kapoor,Ayesha Takia,Tulip Joshi
Dil Ne Jise Apna Kaha,2004.0,135.0,"Drama, Romance",4.4,1716.0,Atul Agnihotri,Salman Khan,Preity Zinta,Bhoomika Chawla
Dil Ne Phir Yaad Kiya,2001.0,,"Drama, Musical, Romance",3.3,106.0,Rajat Rawail,Govinda,Tabu,Faraaz Khan
Dil Ne Phir Yaad Kiya,1966.0,,"Drama, Romance",5.8,60.0,C.L. Rawal,Nutan,Dharmendra,Rehman
Dil Ne Pukara,1967.0,173.0,"Drama, Romance",7.0,28.0,Mohan J. Bijlani,Shashi Kapoor,Sanjay Khan,Rajshree
Dil Pardesi Ho Gayaa,2003.0,150.0,"Romance, Drama",4.8,91.0,Saawan Kumar Tak,Kapil Jhaveri,Saloni Aswani,Amrish Puri
Dil Pe Mat Le Yaar!!,2000.0,148.0,Drama,5.0,213.0,Hansal Mehta,Manoj Bajpayee,Tabu,Saurabh Shukla
Dil Sala Sanki,2016.0,110.0,Romance,5.0,21.0,Sushikailash,Shagufta Ali,Hrishitaa Bhatt,Avtar Gill
Dil Se Mile Dil,1978.0,,Romance,4.3,11.0,Bhisham Kohli,Bhisham Kohli,Shyamalee,Om Shivpuri
Dil Se Pooch... Kidhar Jaana Hai,2006.0,,Drama,6.7,14.0,Shrirang Dhhavale,Aditya Srivastav,Vani Tripathi,Rohitash Gaud
Dil Se..,1998.0,163.0,"Drama, Romance",7.6,27393.0,Mani Ratnam,Shah Rukh Khan,Manisha Koirala,Preity Zinta
Dil Tera Aashiq,1993.0,151.0,"Comedy, Drama, Romance",5.1,720.0,Lawrence D'Souza,Madhuri Dixit,Salman Khan,Kader Khan
Dil Tera Diwana,1962.0,150.0,"Comedy, Romance",7.0,94.0,B. Ramakrishnaiah Panthulu,Shammi Kapoor,Mala Sinha,Mehmood
Dil Tera Diwana,1996.0,139.0,"Drama, Mystery",5.0,185.0,Lawrence D'Souza,Saif Ali Khan,Twinkle Khanna,Shatrughan Sinha
Dil to Pagal Hai,1997.0,180.0,"Comedy, Drama, Musical",7.0,21182.0,Yash Chopra,Shah Rukh Khan,Madhuri Dixit,Karisma Kapoor
Dil Toh Baccha Hai Ji,2011.0,143.0,"Comedy, Drama, Romance",5.8,3723.0,Madhur Bhandarkar,Ajay Devgn,Emraan Hashmi,Omi Vaidya
Dil Toh Deewana Hai,2016.0,135.0,"Drama, Romance",6.5,17.0,Raja Bundela,Zeenat Aman,Raj Babbar,Meenu Bhardwaj
Dil Tujhko Diya,1987.0,127.0,Romance,5.0,22.0,Rakesh Kumar,Kumar Gaurav,Rati Agnihotri,Mala Sinha
Dil Vil Pyar Vyar,2002.0,150.0,"Drama, Musical, Romance",5.3,454.0,Ananth Narayan Mahadevan,Madhavan,Jimmy Sheirgill,Sanjay Suri
Dil... Akhir Dil Hai,1982.0,216.0,Drama,5.5,15.0,Esmayeel Shroff,Rakhee Gulzar,Parveen Babi,Naseeruddin Shah
Dilbar,1994.0,138.0,"Drama, Romance",3.8,21.0,B. Krishna Rao,Mamta Kulkarni,Rishikesh Raj,Nawaz Khan
Dildaar,1977.0,165.0,"Action, Comedy, Drama",4.5,18.0,K. Bapaiah,Jeetendra,Rekha,Sujit Kumar
Dil-E-Nadaan,1982.0,,"Drama, Romance",6.3,37.0,C.V. Sridhar,Rajesh Khanna,Jaya Prada,Shatrughan Sinha
Dil-E-Nadan,1953.0,142.0,Romance,6.7,10.0,Abdul Rashid Kardar,Talat Mahmood,Shyama,Shyam Kumar
Diler,1979.0,,Action,6.4,9.0,K.S.R. Das,Rajinikanth,Kavita,Vishnuvardhan
Diljalaa,1987.0,140.0,"Action, Drama",5.1,23.0,Bapu,Jackie Shroff,Farha Naaz,Tanuja
Diljale,1996.0,159.0,"Action, Drama, Romance",5.8,1559.0,Harry Baweja,Ajay Devgn,Sonali Bendre,Amrish Puri
Dil-Ki-Rani (Sweet-Heart),1947.0,130.0,"Comedy, Romance",7.4,64.0,Mohan Sinha,Raj Kapoor,Madhubala,Shyam Sunder
Dillagi,1978.0,,"Comedy, Romance",6.9,206.0,Basu Chatterjee,Dharmendra,Hema Malini,Mithu Mukherjee
Dillagi,1999.0,188.0,"Drama, Musical, Romance",5.3,1076.0,Sunny Deol,Sunny Deol,Bobby Deol,Urmila Matondkar
Dillagi,1966.0,146.0,"Comedy, Drama, Romance",6.3,18.0,S.N. Banerjee,Mala Sinha,Sanjay Khan,Nazima
Dilli Ka Thug,1958.0,,"Action, Comedy, Crime",6.8,56.0,S.D. Narang,Kishore Kumar,Nutan,Amar
Dilliwaali Zaalim Girlfriend,2015.0,121.0,"Comedy, Drama",3.7,176.0,Japinder Kaur Baweja,Ira Dubey,Natalia Kapchuk,Vijay Meenu
Dilruba,1950.0,123.0,"Crime, Drama, Mystery",7.1,30.0,Dwarka Khosla,Rehana,Dev Anand,Cuckoo
Dilwaala,1986.0,160.0,"Action, Comedy, Drama",3.7,1134.0,K. Muralimohana Rao,Mithun Chakraborty,Smita Patil,Meenakshi Sheshadri
Dilwale,1994.0,172.0,"Action, Drama, Romance",5.7,2755.0,Harry Baweja,Ajay Devgn,Sunil Shetty,Raveena Tandon
Dilwale,2015.0,158.0,"Action, Comedy, Drama",5.1,32366.0,Rohit Shetty,Shah Rukh Khan,Kajol,Varun Dhawan
Dilwale Dulhania Le Jayenge,1995.0,181.0,"Drama, Romance",8.1,65134.0,Aditya Chopra,Shah Rukh Khan,Kajol,Amrish Puri
Dilwale Dulhaniya Le Jayenge,1980.0,120.0,Romance,7.2,58.0,Rajendra Singh 'Atish',Beena Banerjee,Desh Gautam,Tariq Shah
Dilwale Kabhi Na Hare,1992.0,,Romance,3.5,13.0,V. Menon,Rahul Roy,Prithvi,Nagma
Direct Ishq,2016.0,130.0,"Action, Comedy, Romance",4.0,66.0,Rajiv S. Ruia,Rajniesh Duggall,Nidhi Subbaiah,Arjun Bijlani
Dirty Politics,2015.0,130.0,Drama,2.5,575.0,K.C. Bokadia,Anupam Kher,Atul Kulkarni,Awdhesh Mishra
Disco Dancer,1982.0,135.0,"Drama, Musical, Romance",6.4,1291.0,Babbar Subhash,Mithun Chakraborty,Kim,Kalpana Iyer
Disha,1990.0,135.0,"Comedy, Drama, Musical",7.0,145.0,Sai Paranjape,Shabana Azmi,Nana Patekar,Raghuvir Yadav
Dishkiyaoon,2014.0,119.0,"Action, Thriller",5.2,986.0,Sanamjit Singh Talwar,Harman Baweja,Harsh Chhaya,Sunny Deol
Dishoom,2016.0,124.0,"Action, Adventure, Comedy",5.1,7100.0,Rohit Dhawan,John Abraham,Varun Dhawan,Jacqueline Fernandez
Divine Temple Khajuraho,2002.0,,History,4.2,8.0,Ashok Kumar,Mamta Kulkarni,Sadhika,Mink Singh
Divorce,1984.0,133.0,"Romance, Drama",5.7,7.0,N.D. Kothari,Sharmila Tagore,Girish Karnad,Vijayendra Ghatge
Divorce: Not Between Husband and Wife,2005.0,140.0,,5.3,10.0,M J Ramanan,Mandira Bedi,Tannishtha Chatterjee,Snehal Dabi
Divya Shakti,1993.0,180.0,"Action, Drama",3.8,199.0,Sameer Malkan,Ajay Devgn,Raveena Tandon,Satyendra Kapoor
Diwan,2003.0,,Action,3.1,13.0,Jasper,Sarath Kumar,Kiran Rathod,Sharmilee
Diwana,1967.0,171.0,"Drama, Romance",6.9,117.0,Mahesh Kaul,Raj Kapoor,Saira Banu,Lalita Pawar
Diya Aur Toofan,1995.0,,"Action, Drama, Thriller",4.2,54.0,K. Bapaiah,Mithun Chakraborty,Madhoo,Maya Alagh
Do Anjaane,1976.0,155.0,Drama,6.9,421.0,Dulal Guha,Amitabh Bachchan,Rekha,Prem Chopra
Do Ankhen Barah Haath,1957.0,143.0,"Comedy, Crime, Drama",8.4,1710.0,Shantaram Rajaram Vankudre,Shantaram Rajaram Vankudre,Sandhya,Ulhas
Do Ankhen Barah Hath,1997.0,,Drama,4.2,62.0,Kirti Kumar,Arman Khan Achakzai,Ishrat Ali,Sadashiv Amrapurkar
Do Aur Do Paanch,1980.0,132.0,"Action, Comedy, Drama",7.0,954.0,Rakesh Kumar,Shashi Kapoor,Amitabh Bachchan,Hema Malini
Do Badan,1966.0,,"Family, Romance",7.3,92.0,Raj Khosla,Asha Parekh,Manoj Kumar,Simi Garewal
Do Behnen,1959.0,,"Drama, Romance",5.5,15.0,Kedar Kapoor,Shyama,Rajendra Kumar,Chand Usmani
Do Bhai,1969.0,150.0,"Action, Crime, Drama",6.2,34.0,Brij,Ashok Kumar,Mala Sinha,Jeetendra
Do Bhai,1994.0,,,4.8,12.0,Juhi Chawla,,,
Do Bigha Zamin,1953.0,131.0,Drama,8.4,1857.0,Bimal Roy,Balraj Sahni,Nirupa Roy,Ratan Kumar
Do Boond Pani,1971.0,141.0,"Action, Drama",6.3,15.0,Khwaja Ahmad Abbas,Jalal Agha,Simi Garewal,Kiran Kumar
Do Chehere,1977.0,,"Drama, Family",3.5,6.0,Kewal Misra,Dharmendra,Veerendra,Aruna Irani
Do Chehre,2015.0,120.0,Action,5.3,20.0,Ashok Gaekwad,Krishna Abhishek,Mohnish Bahl,Negar Khan
Do Dil,1966.0,,Romance,6.4,27.0,Hrishikesh Mukherjee,Biswajit Chatterjee,Mumtaz,Rajshree
Do Dil Diwane,1981.0,,Romance,6.5,15.0,C.V. Rajendran,Kamal Haasan,Rati Agnihotri,Unni Mary
Do Dilon Ke Khel Mein,2010.0,,"Comedy, Drama, Romance",5.5,35.0,Akash Pandey,Rajesh Khanna,Annu Kapoor,Nausheen Ali Sardar
Do Dilon Ki Dastaan,1985.0,,Romance,5.1,26.0,A.C. Trilogchander,Sanjay Dutt,Padmini Kolhapure,Shakti Kapoor
Do Dishayen,1982.0,149.0,"Drama, Romance",6.0,20.0,Dulal Guha,Dharmendra,Shreeram Lagoo,Nirupa Roy
Do Dooni Chaar,2010.0,112.0,"Comedy, Drama",7.5,5232.0,Habib Faisal,Rishi Kapoor,Neetu Singh,Aditi Vasudev
Do Dooni Char,1968.0,135.0,"Comedy, Drama",7.2,66.0,Debu Sen,Kishore Kumar,Asit Kumar Sen,Surekha
Do Fantoosh,1994.0,,Comedy,2.7,11.0,Sikander Bharti,Veerendra,Sadashiv Amrapurkar,Vikas Anand
Do Gaz Zameen Ke Neeche,1972.0,127.0,Horror,6.1,88.0,Tulsi Ramsay,Surendra Kumar,Pooja,Imtiaz
Do Ghadi Ki Mouj,1935.0,153.0,,5.4,5.0,Homi Master,Ruby Mayer,Dinshaw Bilimoria,Jillo
Do Gulab,1983.0,,"Drama, Romance",6.8,5.0,Durai,Vijay Arora,Rakesh Bedi,Dilip Dhawan
Do Hawaldar,1979.0,,Drama,5.9,15.0,Kedar Kapoor,Asrani,Zarina Wahab,Jagdeep
Do Jasoos,1975.0,135.0,"Comedy, Mystery",6.1,100.0,Naresh Kumar,Raj Kapoor,Rajendra Kumar,Shailendra Singh
Do Jhoot,1975.0,,Romance,5.8,9.0,Jitu Thakar,Vinod Mehra,Moushumi Chatterjee,Pran
Do Kaliyaan,1968.0,160.0,"Drama, Family, Musical",6.5,71.0,R. Krishnan,S. Panju,Mala Sinha,Biswajit Chatterjee
Do Kaliyan,1948.0,,,6.9,8.0,Raja Paranjpe,Badriprasad,Baby Bhate,Gopal Bokre
Do Knot Disturb,2009.0,126.0,"Comedy, Drama",3.6,1130.0,David Dhawan,Govinda,Sushmita Sen,Riteish Deshmukh
Do Ladke Dono Kadke,1979.0,,"Comedy, Crime",6.0,111.0,Basu Chatterjee,Navin Nischol,Amol Palekar,Moushumi Chatterjee
Do Lafzon Ki Kahani,2016.0,128.0,"Action, Drama, Romance",6.5,1411.0,Deepak Tijori,Kajal Aggarwal,Anil George,Randeep Hooda
Do Matwale,1991.0,,Action,3.2,32.0,Ajay Kashyap,Sanjay Dutt,Sonam,Chunky Panday
Do Musafir,1978.0,147.0,"Drama, Family, Romance",7.1,22.0,Devendra Goel,Shashi Kapoor,Rekha,Ashok Kumar
Do Nambar Ke Amir,1974.0,136.0,"Crime, Drama",7.2,5.0,P.D. Shenoy,Asha Sachdev,Sajid Khan,A.K. Hangal
Do Numbri,1998.0,139.0,Action,3.8,24.0,T.L.V. Prasad,Mithun Chakraborty,Sneha,Sadashiv Amrapurkar
"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",2009.0,,Drama,6.4,172.0,Deepti Naval,Rajit Kapoor,Manisha Koirala,Sanaj Naval
Do Phool,1958.0,161.0,"Drama, Family",6.0,7.0,Abdul Rashid Kardar,Kumari Naaz,Master Romi,Vijaya Choudhury
Do Phool,1974.0,140.0,"Action, Comedy, Drama",6.7,59.0,S. Ramanathan,Ashok Kumar,Vinod Mehra,Aruna Irani
Do Premee,1980.0,135.0,"Action, Thriller",5.7,54.0,Raj Khosla,Rishi Kapoor,Moushumi Chatterjee,Om Prakash
Do Qaidi,1989.0,158.0,"Action, Thriller",4.4,104.0,Ajay Kashyap,Sanjay Dutt,Govinda,Farha Naaz
Do Raaste,1969.0,165.0,"Drama, Romance",7.0,273.0,Raj Khosla,Rajesh Khanna,Mumtaz,Balraj Sahni
Do Raha,1971.0,130.0,Drama,6.3,9.0,Feroz Chinoy,Anil Dhawan,Radha Saluja,Roopesh Kumar
Do Rahain,1997.0,,"Action, Drama",4.4,16.0,Lekh Tandon,Milind Gunaji,Meenakshi Sheshadri,Kanwaljit Singh
Do Roti,1957.0,,"Action, Comedy, Crime",5.9,7.0,Ismail Memon,Nirupa Roy,Balraj Sahni,Johnny Walker
